inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
370,_866_,top,NAND4_X1,7.885,23.1,1.33,2.926,0,0,0
371,_867_,top,OAI21_X1,4.18,23.1,1.064,2.341,0,0,0
372,_868_,top,NAND2_X1,6.745,28.7,0.798,1.756,0,0,0
373,_869_,top,INV_X1,5.13,23.1,0.532,1.17,0,0,0
374,_870_,top,NAND2_X1,15.485,24.5,0.798,1.756,0,0,0
375,_871_,top,AOI21_X2,13.585,24.5,1.862,4.096,0,0,0
376,_872_,top,NAND2_X1,13.395,17.5,0.798,1.756,0,0,0
377,input3,top,BUF_X1,11.875,32.9,0.798,1.756,0,0,0
378,input2,top,BUF_X1,12.635,31.5,0.798,1.756,0,0,0
379,_875_,top,NAND4_X1,6.555,20.3,1.33,2.926,0,0,0
380,input1,top,BUF_X1,2.185,6.3,0.798,1.756,0,0,0
381,_877_,top,OAI21_X1,13.49,16.1,1.064,2.341,0,0,0
382,_878_,top,NAND3_X1,10.26,18.9,1.064,2.341,0,0,0
383,_879_,top,OR2_X1,11.02,18.9,1.064,2.341,0,0,0
384,_880_,top,NAND2_X1,11.685,18.9,0.798,1.756,0,0,0
385,_881_,top,INV_X1,12.16,18.9,0.532,1.17,0,0,0
386,_882_,top,NOR2_X1,13.775,18.9,0.798,1.756,0,0,0
387,_883_,top,NAND4_X1,5.795,23.1,1.33,2.926,0,0,0
388,_884_,top,OAI21_X1,1.9,21.7,1.064,2.341,0,0,0
389,_885_,top,NAND2_X1,3.135,21.7,0.798,1.756,0,0,0
390,_886_,top,INV_X1,9.69,21.7,0.532,1.17,0,0,0
391,_887_,top,NAND2_X1,18.715,20.3,0.798,1.756,0,0,0
392,_888_,top,AOI21_X2,14.155,20.3,1.862,4.096,0,0,0
393,_889_,top,NAND2_X1,19.095,17.5,0.798,1.756,0,0,0
394,_890_,top,NAND4_X1,12.825,13.3,1.33,2.926,0,0,0
395,_891_,top,OAI21_X1,20.71,16.1,1.064,2.341,0,0,0
396,_892_,top,NAND3_X1,19.76,17.5,1.064,2.341,0,0,0
397,_893_,top,NAND2_X1,18.525,14.7,0.798,1.756,0,0,0
398,_894_,top,NAND2_X1,20.805,14.7,0.798,1.756,0,0,0
399,_895_,top,INV_X1,16.34,16.1,0.532,1.17,0,0,0
400,_896_,top,NAND2_X2,19.475,13.3,1.33,2.926,0,0,0
401,_897_,top,NAND4_X1,13.775,13.3,1.33,2.926,0,0,0
402,_898_,top,OAI21_X1,18.81,4.9,1.064,2.341,0,0,0
403,_899_,top,NAND3_X2,19.665,16.1,1.862,4.096,0,0,0
404,_900_,top,NAND2_X1,22.325,10.5,0.798,1.756,0,0,0
405,_901_,top,NAND2_X2,19.285,10.5,1.33,2.926,0,0,0
406,_902_,top,INV_X1,17.67,11.9,0.532,1.17,0,0,0
407,_903_,top,NAND2_X1,21.185,7.7,0.798,1.756,0,0,0
408,_904_,top,NAND4_X1,15.675,9.1,1.33,2.926,0,0,0
409,_905_,top,OAI21_X1,19.57,4.9,1.064,2.341,0,0,0
410,_906_,top,NAND3_X1,20.71,10.5,1.064,2.341,0,0,0
411,_907_,top,NAND2_X1,24.415,11.9,0.798,1.756,0,0,0
412,_908_,top,NAND2_X1,23.845,11.9,0.798,1.756,0,0,0
413,_909_,top,INV_X1,24.32,13.3,0.532,1.17,0,0,0
414,_910_,top,NAND2_X1,18.335,7.7,0.798,1.756,0,0,0
415,_911_,top,NAND4_X1,13.205,7.7,1.33,2.926,0,0,0
416,_912_,top,OAI21_X1,17.48,4.9,1.064,2.341,0,0,0
417,_913_,top,NAND3_X1,17.67,7.7,1.064,2.341,0,0,0
418,_914_,top,NAND2_X1,16.245,7.7,0.798,1.756,0,0,0
419,_915_,top,NAND2_X1,16.815,7.7,0.798,1.756,0,0,0
420,_916_,top,INV_X1,16.53,9.1,0.532,1.17,0,0,0
421,_917_,top,NAND2_X1,20.805,6.3,0.798,1.756,0,0,0
422,_918_,top,NAND4_X1,11.115,6.3,1.33,2.926,0,0,0
423,_919_,top,OAI21_X1,19.76,3.5,1.064,2.341,0,0,0
424,_920_,top,NAND3_X1,20.14,6.3,1.064,2.341,0,0,0
425,_921_,top,NAND2_X1,19.665,7.7,0.798,1.756,0,0,0
426,_922_,top,NAND2_X1,20.235,7.7,0.798,1.756,0,0,0
427,_923_,top,INV_X1,20.71,7.7,0.532,1.17,0,0,0
428,_924_,top,NAND2_X1,20.995,4.9,0.798,1.756,0,0,0
429,_925_,top,NAND4_X1,13.015,6.3,1.33,2.926,0,0,0
430,_926_,top,OAI21_X1,18.43,3.5,1.064,2.341,0,0,0
431,_927_,top,NAND3_X1,20.33,4.9,1.064,2.341,0,0,0
432,_928_,top,NAND2_X1,23.275,6.3,0.798,1.756,0,0,0
433,_929_,top,NAND2_X1,23.275,4.9,0.798,1.756,0,0,0
434,_930_,top,INV_X1,23.75,4.9,0.532,1.17,0,0,0
435,_931_,top,NAND2_X1,21.565,4.9,0.798,1.756,0,0,0
436,_932_,top,NAND4_X1,13.205,4.9,1.33,2.926,0,0,0
437,_933_,top,OAI21_X1,20.52,3.5,1.064,2.341,0,0,0
438,_934_,top,NAND3_X1,21.28,3.5,1.064,2.341,0,0,0
439,_935_,top,NAND2_X1,22.515,3.5,0.798,1.756,0,0,0
440,_936_,top,NAND2_X1,23.465,3.5,0.798,1.756,0,0,0
441,_937_,top,INV_X1,22.99,3.5,0.532,1.17,0,0,0
442,_938_,top,NAND2_X1,10.355,6.3,0.798,1.756,0,0,0
443,_939_,top,NAND4_X1,11.115,4.9,1.33,2.926,0,0,0
444,_940_,top,OAI21_X1,5.13,7.7,1.064,2.341,0,0,0
445,_941_,top,NAND3_X1,9.31,4.9,1.064,2.341,0,0,0
446,_942_,top,NAND2_X1,7.505,6.3,0.798,1.756,0,0,0
447,_943_,top,NAND2_X1,3.515,2.1,0.798,1.756,0,0,0
448,_944_,top,INV_X1,5.13,3.5,0.532,1.17,0,0,0
449,_945_,top,AND2_X4,4.845,9.1,2.394,5.267,0,0,0
450,_946_,top,NAND2_X4,6.365,6.3,2.394,5.267,0,0,0
451,_947_,top,INV_X1,6.46,11.9,0.532,1.17,0,0,0
452,_948_,top,OR2_X2,2.375,11.9,1.33,2.926,0,0,0
453,_949_,top,NAND3_X2,1.995,9.1,1.862,4.096,0,0,0
454,_950_,top,NAND3_X1,4.56,10.5,1.064,2.341,0,0,0
455,_951_,top,NAND2_X2,8.645,14.7,1.33,2.926,0,0,0
456,_952_,top,NOR4_X1,12.255,11.9,1.33,2.926,0,0,0
457,_953_,top,NOR4_X1,8.075,20.3,1.33,2.926,0,0,0
458,_954_,top,NOR4_X1,7.695,30.1,1.33,2.926,0,0,0
459,_955_,top,NOR4_X1,9.215,10.5,1.33,2.926,0,0,0
460,_956_,top,AND3_X1,8.075,13.3,1.33,2.926,0,0,0
461,_957_,top,NAND3_X2,9.215,13.3,1.862,4.096,0,0,0
462,_958_,top,NAND2_X1,3.705,10.5,0.798,1.756,0,0,0
463,_959_,top,OAI21_X2,4.845,11.9,1.862,4.096,0,0,0
464,_960_,top,NAND3_X2,3.515,11.9,1.862,4.096,0,0,0
465,_961_,top,NAND3_X1,2.28,13.3,1.064,2.341,0,0,0
466,_962_,top,NAND2_X1,2.945,13.3,0.798,1.756,0,0,0
467,_963_,top,NAND2_X2,6.175,30.1,1.33,2.926,0,0,0
468,_964_,top,NAND3_X1,11.59,28.7,1.064,2.341,0,0,0
469,_965_,top,NAND2_X1,2.565,21.7,0.798,1.756,0,0,0
470,_966_,top,NAND3_X2,5.795,28.7,1.862,4.096,0,0,0
471,_967_,top,NOR2_X1,14.155,30.1,0.798,1.756,0,0,0
472,_968_,top,NAND4_X1,6.935,27.3,1.33,2.926,0,0,0
473,_969_,top,OAI21_X1,3.8,24.5,1.064,2.341,0,0,0
474,_970_,top,NAND2_X1,6.175,27.3,0.798,1.756,0,0,0
475,_971_,top,INV_X1,7.6,27.3,0.532,1.17,0,0,0
476,_972_,top,NAND2_X1,24.035,27.3,0.798,1.756,0,0,0
477,_973_,top,AOI21_X2,19.665,27.3,1.862,4.096,0,0,0
478,ctrl.state.out\[0\]$_DFF_P_,top,DFF_X1,2.945,7.7,4.522,9.948,1,0,0
479,ctrl.state.out\[1\]$_DFF_P_,top,DFF_X1,3.325,3.5,4.522,9.948,1,0,0
480,ctrl.state.out\[2\]$_DFF_P_,top,DFF_X1,5.605,13.3,4.522,9.948,1,0,0
481,dpath.a_reg.out\[0\]$_DFFE_PP_,top,DFF_X1,5.415,2.1,4.522,9.948,1,0,0
482,dpath.a_reg.out\[10\]$_DFFE_PP_,top,DFF_X1,14.155,23.1,4.522,9.948,1,0,0
483,dpath.a_reg.out\[11\]$_DFFE_PP_,top,DFF_X1,16.815,27.3,4.522,9.948,1,0,0
484,dpath.a_reg.out\[12\]$_DFFE_PP_,top,DFF_X1,13.965,32.9,4.522,9.948,1,0,0
485,dpath.a_reg.out\[13\]$_DFFE_PP_,top,DFF_X1,17.385,32.9,4.522,9.948,1,0,0
486,dpath.a_reg.out\[14\]$_DFFE_PP_,top,DFF_X1,10.545,30.1,4.522,9.948,1,0,0
487,dpath.a_reg.out\[15\]$_DFFE_PP_,top,DFF_X1,25.175,28.7,4.522,9.948,1,0,0
488,dpath.a_reg.out\[1\]$_DFFE_PP_,top,DFF_X1,24.225,2.1,4.522,9.948,1,0,0
489,dpath.a_reg.out\[2\]$_DFFE_PP_,top,DFF_X1,25.555,4.9,4.522,9.948,1,0,0
490,dpath.a_reg.out\[3\]$_DFFE_PP_,top,DFF_X1,21.185,9.1,4.522,9.948,1,0,0
491,dpath.a_reg.out\[4\]$_DFFE_PP_,top,DFF_X1,17.195,10.5,4.522,9.948,1,0,0
492,dpath.a_reg.out\[5\]$_DFFE_PP_,top,DFF_X1,25.175,14.7,4.522,9.948,1,0,0
493,dpath.a_reg.out\[6\]$_DFFE_PP_,top,DFF_X1,19.475,11.9,4.522,9.948,1,0,0
494,dpath.a_reg.out\[7\]$_DFFE_PP_,top,DFF_X1,16.055,14.7,4.522,9.948,1,0,0
495,dpath.a_reg.out\[8\]$_DFFE_PP_,top,DFF_X1,14.345,21.7,4.522,9.948,1,0,0
496,dpath.a_reg.out\[9\]$_DFFE_PP_,top,DFF_X1,10.925,20.3,4.522,9.948,1,0,0
497,dpath.b_reg.out\[0\]$_DFFE_PP_,top,DFF_X1,5.985,4.9,4.522,9.948,1,0,0
498,dpath.b_reg.out\[10\]$_DFFE_PP_,top,DFF_X1,10.545,23.1,4.522,9.948,1,0,0
499,dpath.b_reg.out\[11\]$_DFFE_PP_,top,DFF_X1,13.775,25.9,4.522,9.948,1,0,0
500,dpath.b_reg.out\[12\]$_DFFE_PP_,top,DFF_X1,9.975,32.9,4.522,9.948,1,0,0
501,dpath.b_reg.out\[13\]$_DFFE_PP_,top,DFF_X1,5.795,31.5,4.522,9.948,1,0,0
502,dpath.b_reg.out\[14\]$_DFFE_PP_,top,DFF_X1,3.135,32.9,4.522,9.948,1,0,0
503,dpath.b_reg.out\[15\]$_DFFE_PP_,top,DFF_X1,6.555,32.9,4.522,9.948,1,0,0
504,dpath.b_reg.out\[1\]$_DFFE_PP_,top,DFF_X1,12.825,2.1,4.522,9.948,1,0,0
505,dpath.b_reg.out\[2\]$_DFFE_PP_,top,DFF_X1,16.815,6.3,4.522,9.948,1,0,0
506,dpath.b_reg.out\[3\]$_DFFE_PP_,top,DFF_X1,7.315,9.1,4.522,9.948,1,0,0
507,dpath.b_reg.out\[4\]$_DFFE_PP_,top,DFF_X1,12.255,9.1,4.522,9.948,1,0,0
508,dpath.b_reg.out\[5\]$_DFFE_PP_,top,DFF_X1,9.785,11.9,4.522,9.948,1,0,0
509,dpath.b_reg.out\[6\]$_DFFE_PP_,top,DFF_X1,15.865,13.3,4.522,9.948,1,0,0
510,dpath.b_reg.out\[7\]$_DFFE_PP_,top,DFF_X1,10.735,14.7,4.522,9.948,1,0,0
511,dpath.b_reg.out\[8\]$_DFFE_PP_,top,DFF_X1,6.935,18.9,4.522,9.948,1,0,0
512,dpath.b_reg.out\[9\]$_DFFE_PP_,top,DFF_X1,7.885,21.7,4.522,9.948,1,0,0
513,PHY_EDGE_ROW_0_Right_0,top,TAPCELL_X1,34.485,2.1,0.266,0.585,0,0,0
514,PHY_EDGE_ROW_1_Right_1,top,TAPCELL_X1,34.485,3.5,0.266,0.585,0,0,0
515,PHY_EDGE_ROW_2_Right_2,top,TAPCELL_X1,34.485,4.9,0.266,0.585,0,0,0
516,PHY_EDGE_ROW_3_Right_3,top,TAPCELL_X1,34.485,6.3,0.266,0.585,0,0,0
517,PHY_EDGE_ROW_4_Right_4,top,TAPCELL_X1,34.485,7.7,0.266,0.585,0,0,0
518,PHY_EDGE_ROW_5_Right_5,top,TAPCELL_X1,34.485,9.1,0.266,0.585,0,0,0
519,PHY_EDGE_ROW_6_Right_6,top,TAPCELL_X1,34.485,10.5,0.266,0.585,0,0,0
520,PHY_EDGE_ROW_7_Right_7,top,TAPCELL_X1,34.485,11.9,0.266,0.585,0,0,0
521,PHY_EDGE_ROW_8_Right_8,top,TAPCELL_X1,34.485,13.3,0.266,0.585,0,0,0
522,PHY_EDGE_ROW_9_Right_9,top,TAPCELL_X1,34.485,14.7,0.266,0.585,0,0,0
523,PHY_EDGE_ROW_10_Right_10,top,TAPCELL_X1,34.485,16.1,0.266,0.585,0,0,0
524,PHY_EDGE_ROW_11_Right_11,top,TAPCELL_X1,34.485,17.5,0.266,0.585,0,0,0
525,PHY_EDGE_ROW_12_Right_12,top,TAPCELL_X1,34.485,18.9,0.266,0.585,0,0,0
526,PHY_EDGE_ROW_13_Right_13,top,TAPCELL_X1,34.485,20.3,0.266,0.585,0,0,0
527,PHY_EDGE_ROW_14_Right_14,top,TAPCELL_X1,34.485,21.7,0.266,0.585,0,0,0
528,PHY_EDGE_ROW_15_Right_15,top,TAPCELL_X1,34.485,23.1,0.266,0.585,0,0,0
529,PHY_EDGE_ROW_16_Right_16,top,TAPCELL_X1,34.485,24.5,0.266,0.585,0,0,0
530,PHY_EDGE_ROW_17_Right_17,top,TAPCELL_X1,34.485,25.9,0.266,0.585,0,0,0
531,PHY_EDGE_ROW_18_Right_18,top,TAPCELL_X1,34.485,27.3,0.266,0.585,0,0,0
532,PHY_EDGE_ROW_19_Right_19,top,TAPCELL_X1,34.485,28.7,0.266,0.585,0,0,0
533,PHY_EDGE_ROW_20_Right_20,top,TAPCELL_X1,34.485,30.1,0.266,0.585,0,0,0
534,PHY_EDGE_ROW_21_Right_21,top,TAPCELL_X1,34.485,31.5,0.266,0.585,0,0,0
535,PHY_EDGE_ROW_22_Right_22,top,TAPCELL_X1,34.485,32.9,0.266,0.585,0,0,0
536,PHY_EDGE_ROW_0_Left_23,top,TAPCELL_X1,1.235,2.1,0.266,0.585,0,0,0
537,PHY_EDGE_ROW_1_Left_24,top,TAPCELL_X1,1.235,3.5,0.266,0.585,0,0,0
538,PHY_EDGE_ROW_2_Left_25,top,TAPCELL_X1,1.235,4.9,0.266,0.585,0,0,0
539,PHY_EDGE_ROW_3_Left_26,top,TAPCELL_X1,1.235,6.3,0.266,0.585,0,0,0
540,PHY_EDGE_ROW_4_Left_27,top,TAPCELL_X1,1.235,7.7,0.266,0.585,0,0,0
541,PHY_EDGE_ROW_5_Left_28,top,TAPCELL_X1,1.235,9.1,0.266,0.585,0,0,0
542,PHY_EDGE_ROW_6_Left_29,top,TAPCELL_X1,1.235,10.5,0.266,0.585,0,0,0
543,PHY_EDGE_ROW_7_Left_30,top,TAPCELL_X1,1.235,11.9,0.266,0.585,0,0,0
544,PHY_EDGE_ROW_8_Left_31,top,TAPCELL_X1,1.235,13.3,0.266,0.585,0,0,0
545,PHY_EDGE_ROW_9_Left_32,top,TAPCELL_X1,1.235,14.7,0.266,0.585,0,0,0
546,PHY_EDGE_ROW_10_Left_33,top,TAPCELL_X1,1.235,16.1,0.266,0.585,0,0,0
547,PHY_EDGE_ROW_11_Left_34,top,TAPCELL_X1,1.235,17.5,0.266,0.585,0,0,0
548,PHY_EDGE_ROW_12_Left_35,top,TAPCELL_X1,1.235,18.9,0.266,0.585,0,0,0
549,PHY_EDGE_ROW_13_Left_36,top,TAPCELL_X1,1.235,20.3,0.266,0.585,0,0,0
550,PHY_EDGE_ROW_14_Left_37,top,TAPCELL_X1,1.235,21.7,0.266,0.585,0,0,0
551,PHY_EDGE_ROW_15_Left_38,top,TAPCELL_X1,1.235,23.1,0.266,0.585,0,0,0
552,PHY_EDGE_ROW_16_Left_39,top,TAPCELL_X1,1.235,24.5,0.266,0.585,0,0,0
553,PHY_EDGE_ROW_17_Left_40,top,TAPCELL_X1,1.235,25.9,0.266,0.585,0,0,0
554,PHY_EDGE_ROW_18_Left_41,top,TAPCELL_X1,1.235,27.3,0.266,0.585,0,0,0
555,PHY_EDGE_ROW_19_Left_42,top,TAPCELL_X1,1.235,28.7,0.266,0.585,0,0,0
556,PHY_EDGE_ROW_20_Left_43,top,TAPCELL_X1,1.235,30.1,0.266,0.585,0,0,0
557,PHY_EDGE_ROW_21_Left_44,top,TAPCELL_X1,1.235,31.5,0.266,0.585,0,0,0
558,PHY_EDGE_ROW_22_Left_45,top,TAPCELL_X1,1.235,32.9,0.266,0.585,0,0,0
559,input16,top,BUF_X1,33.725,16.1,0.798,1.756,0,0,0
560,input17,top,BUF_X1,2.565,20.3,0.798,1.756,0,0,0
561,input18,top,BUF_X1,16.815,4.9,0.798,1.756,0,0,0
562,input19,top,BUF_X1,3.135,23.1,0.798,1.756,0,0,0
563,input20,top,BUF_X1,2.945,25.9,0.798,1.756,0,0,0
564,input21,top,BUF_X1,1.615,24.5,0.798,1.756,0,0,0
565,input22,top,BUF_X1,1.615,23.1,0.798,1.756,0,0,0
566,input23,top,BUF_X1,11.875,4.9,0.798,1.756,0,0,0
567,input24,top,BUF_X1,2.185,18.9,0.798,1.756,0,0,0
568,input25,top,BUF_X1,2.185,24.5,0.798,1.756,0,0,0
569,input26,top,BUF_X1,9.025,2.1,0.798,1.756,0,0,0
570,input27,top,BUF_X1,12.445,4.9,0.798,1.756,0,0,0
571,input28,top,BUF_X1,10.355,3.5,0.798,1.756,0,0,0
572,input29,top,BUF_X1,14.915,2.1,0.798,1.756,0,0,0
573,input30,top,BUF_X1,1.615,16.1,0.798,1.756,0,0,0
574,input31,top,BUF_X1,1.805,17.5,0.798,1.756,0,0,0
575,input32,top,BUF_X1,1.615,18.9,0.798,1.756,0,0,0
576,input33,top,BUF_X1,3.515,13.3,0.798,1.756,0,0,0
577,input34,top,BUF_X1,1.615,11.9,0.798,1.756,0,0,0
578,input35,top,BUF_X1,1.615,13.3,0.798,1.756,0,0,0
579,output36,top,BUF_X1,1.615,10.5,0.798,1.756,0,0,0
580,output37,top,BUF_X1,9.215,6.3,0.798,1.756,0,0,0
581,output38,top,BUF_X1,25.175,32.9,0.798,1.756,0,0,0
582,output39,top,BUF_X1,31.825,27.3,0.798,1.756,0,0,0
583,output40,top,BUF_X1,26.315,32.9,0.798,1.756,0,0,0
584,output41,top,BUF_X1,20.805,30.1,0.798,1.756,0,0,0
585,output42,top,BUF_X1,16.055,31.5,0.798,1.756,0,0,0
586,output43,top,BUF_X1,31.255,28.7,0.798,1.756,0,0,0
587,output44,top,BUF_X1,21.565,2.1,0.798,1.756,0,0,0
588,output45,top,BUF_X1,21.945,3.5,0.798,1.756,0,0,0
589,output46,top,BUF_X1,20.995,2.1,0.798,1.756,0,0,0
590,output47,top,BUF_X1,20.425,2.1,0.798,1.756,0,0,0
591,output48,top,BUF_X1,33.535,10.5,0.798,1.756,0,0,0
592,output49,top,BUF_X1,33.535,14.7,0.798,1.756,0,0,0
593,output50,top,BUF_X1,33.535,17.5,0.798,1.756,0,0,0
594,output51,top,BUF_X1,23.085,30.1,0.798,1.756,0,0,0
595,output52,top,BUF_X1,34.105,18.9,0.798,1.756,0,0,0
596,output53,top,BUF_X2,2.28,10.5,1.064,2.341,0,0,0
597,place165,top,BUF_X2,4.37,18.9,1.064,2.341,0,0,0
598,place170,top,BUF_X2,3.04,24.5,1.064,2.341,0,0,0
599,place169,top,BUF_X1,7.505,14.7,0.798,1.756,0,0,0
600,place173,top,BUF_X4,13.015,14.7,1.862,4.096,0,0,0
601,place172,top,BUF_X2,7.41,16.1,1.064,2.341,0,0,0
602,place183,top,BUF_X1,31.635,17.5,0.798,1.756,0,0,0
603,place178,top,BUF_X1,22.325,24.5,0.798,1.756,0,0,0
604,place175,top,BUF_X2,31.92,13.3,1.064,2.341,0,0,0
605,place176,top,BUF_X4,26.315,11.9,1.862,4.096,0,0,0
606,place177,top,BUF_X1,32.395,14.7,0.798,1.756,0,0,0
607,place179,top,BUF_X1,22.515,17.5,0.798,1.756,0,0,0
608,place180,top,BUF_X2,23.56,20.3,1.064,2.341,0,0,0
609,place181,top,BUF_X1,31.635,21.7,0.798,1.756,0,0,0
610,place182,top,BUF_X1,31.825,16.1,0.798,1.756,0,0,0
611,place184,top,BUF_X2,22.99,24.5,1.064,2.341,0,0,0
612,place185,top,BUF_X4,26.885,6.3,1.862,4.096,0,0,0
613,place187,top,BUF_X2,30.59,20.3,1.064,2.341,0,0,0
614,place186,top,BUF_X1,28.595,23.1,0.798,1.756,0,0,0
615,place189,top,BUF_X1,21.375,28.7,0.798,1.756,0,0,0
616,place190,top,BUF_X1,20.995,25.9,0.798,1.756,0,0,0
617,place191,top,BUF_X1,27.075,28.7,0.798,1.756,0,0,0
618,place192,top,BUF_X1,26.125,20.3,0.798,1.756,0,0,0
619,place278,top,BUF_X1,6.365,7.7,0.798,1.756,0,0,0
620,place193,top,BUF_X1,29.355,20.3,0.798,1.756,0,0,0
621,place194,top,BUF_X1,29.545,28.7,0.798,1.756,0,0,0
622,place195,top,BUF_X1,30.305,24.5,0.798,1.756,0,0,0
623,place219,top,BUF_X2,10.07,25.9,1.064,2.341,0,0,0
624,place196,top,BUF_X2,27.74,30.1,1.064,2.341,0,0,0
625,place197,top,BUF_X2,23.37,27.3,1.064,2.341,0,0,0
626,place198,top,BUF_X1,29.925,16.1,0.798,1.756,0,0,0
627,place199,top,BUF_X1,31.255,13.3,0.798,1.756,0,0,0
628,place200,top,BUF_X1,32.775,6.3,0.798,1.756,0,0,0
629,place201,top,BUF_X1,32.205,6.3,0.798,1.756,0,0,0
630,place202,top,BUF_X1,25.175,7.7,0.798,1.756,0,0,0
631,place218,top,BUF_X1,16.435,11.9,0.798,1.756,0,0,0
632,place204,top,BUF_X1,8.645,6.3,0.798,1.756,0,0,0
633,place203,top,BUF_X2,8.93,20.3,1.064,2.341,0,0,0
634,place208,top,BUF_X1,26.125,24.5,0.798,1.756,0,0,0
635,place205,top,BUF_X1,19.475,21.7,0.798,1.756,0,0,0
636,place217,top,BUF_X1,13.205,11.9,0.798,1.756,0,0,0
637,place206,top,BUF_X1,21.755,25.9,0.798,1.756,0,0,0
638,place207,top,BUF_X2,17.86,24.5,1.064,2.341,0,0,0
639,place209,top,BUF_X1,26.885,30.1,0.798,1.756,0,0,0
640,place210,top,BUF_X1,24.225,32.9,0.798,1.756,0,0,0
641,place213,top,BUF_X4,33.725,11.9,1.862,4.096,0,0,0
642,place211,top,BUF_X2,30.59,4.9,1.064,2.341,0,0,0
643,place212,top,BUF_X4,33.725,9.1,1.862,4.096,0,0,0
644,place215,top,BUF_X1,5.795,7.7,0.798,1.756,0,0,0
645,place214,top,BUF_X2,15.77,11.9,1.064,2.341,0,0,0
646,place216,top,BUF_X1,9.025,17.5,0.798,1.756,0,0,0
647,place252,top,BUF_X1,13.965,4.9,0.798,1.756,0,0,0
648,place231,top,BUF_X1,18.525,30.1,0.798,1.756,0,0,0
649,place230,top,BUF_X1,18.715,27.3,0.798,1.756,0,0,0
650,place220,top,BUF_X1,19.855,31.5,0.798,1.756,0,0,0
651,place225,top,BUF_X1,16.245,20.3,0.798,1.756,0,0,0
652,place221,top,BUF_X1,18.525,18.9,0.798,1.756,0,0,0
653,place222,top,BUF_X1,17.955,16.1,0.798,1.756,0,0,0
654,place223,top,BUF_X1,16.055,17.5,0.798,1.756,0,0,0
655,place224,top,BUF_X1,5.035,18.9,0.798,1.756,0,0,0
656,place226,top,BUF_X1,22.135,18.9,0.798,1.756,0,0,0
657,place227,top,BUF_X1,22.895,23.1,0.798,1.756,0,0,0
658,place228,top,BUF_X1,29.925,31.5,0.798,1.756,0,0,0
659,place229,top,BUF_X1,19.855,23.1,0.798,1.756,0,0,0
660,place232,top,BUF_X1,23.465,13.3,0.798,1.756,0,0,0
661,place233,top,BUF_X1,18.525,13.3,0.798,1.756,0,0,0
662,place234,top,BUF_X1,25.365,13.3,0.798,1.756,0,0,0
663,place235,top,BUF_X4,31.635,4.9,1.862,4.096,0,0,0
664,place236,top,BUF_X1,25.935,3.5,0.798,1.756,0,0,0
665,place237,top,BUF_X1,22.705,6.3,0.798,1.756,0,0,0
666,place246,top,BUF_X1,13.775,11.9,0.798,1.756,0,0,0
667,place238,top,BUF_X1,29.165,9.1,0.798,1.756,0,0,0
668,place239,top,BUF_X1,22.325,7.7,0.798,1.756,0,0,0
669,place240,top,BUF_X1,17.005,9.1,0.798,1.756,0,0,0
670,place241,top,BUF_X1,7.315,20.3,0.798,1.756,0,0,0
671,place242,top,BUF_X1,5.415,17.5,0.798,1.756,0,0,0
672,place243,top,BUF_X2,17.86,13.3,1.064,2.341,0,0,0
673,place244,top,BUF_X1,14.155,16.1,0.798,1.756,0,0,0
674,place245,top,BUF_X4,20.615,13.3,1.862,4.096,0,0,0
675,place247,top,BUF_X1,11.305,10.5,0.798,1.756,0,0,0
676,place248,top,BUF_X1,12.445,7.7,0.798,1.756,0,0,0
677,place249,top,BUF_X1,10.355,7.7,0.798,1.756,0,0,0
678,place250,top,BUF_X1,12.065,6.3,0.798,1.756,0,0,0
679,place251,top,BUF_X4,16.245,2.1,1.862,4.096,0,0,0
680,place253,top,BUF_X1,7.505,28.7,0.798,1.756,0,0,0
681,place254,top,BUF_X1,4.845,28.7,0.798,1.756,0,0,0
682,place255,top,BUF_X1,6.935,30.1,0.798,1.756,0,0,0
683,place256,top,BUF_X1,7.885,31.5,0.798,1.756,0,0,0
684,place267,top,BUF_X4,26.505,2.1,1.862,4.096,0,0,0
685,place257,top,BUF_X1,8.645,23.1,0.798,1.756,0,0,0
686,place258,top,BUF_X1,9.785,6.3,0.798,1.756,0,0,0
687,place259,top,BUF_X1,8.645,4.9,0.798,1.756,0,0,0
688,place260,top,BUF_X1,13.015,20.3,0.798,1.756,0,0,0
689,place261,top,BUF_X1,14.915,18.9,0.798,1.756,0,0,0
690,place262,top,BUF_X1,11.115,16.1,0.798,1.756,0,0,0
691,place263,top,BUF_X1,21.565,13.3,0.798,1.756,0,0,0
692,place264,top,BUF_X1,24.795,13.3,0.798,1.756,0,0,0
693,place265,top,BUF_X1,22.135,6.3,0.798,1.756,0,0,0
694,place266,top,BUF_X1,22.325,2.1,0.798,1.756,0,0,0
695,rebuffer434,top,BUF_X2,7.22,3.5,1.064,2.341,0,0,0
696,place268,top,BUF_X1,16.245,28.7,0.798,1.756,0,0,0
697,place269,top,BUF_X1,10.735,28.7,0.798,1.756,0,0,0
698,place270,top,BUF_X1,16.625,31.5,0.798,1.756,0,0,0
699,place271,top,BUF_X1,13.965,31.5,0.798,1.756,0,0,0
700,place272,top,BUF_X1,16.625,25.9,0.798,1.756,0,0,0
701,place273,top,BUF_X1,14.725,24.5,0.798,1.756,0,0,0
702,FILLER_0_1,top,FILLCELL_X8,2.09,2.1,2.128,4.682,0,0,0
703,place275,top,BUF_X2,5.89,11.9,1.064,2.341,0,0,0
